ID,board,player,winner
2031.png,[1 1 0 0 2 1 0 2 2],X,1
2032.png,[1 1 0 0 2 1 1 0 0],X,2
2033.png,[1 1 0 0 2 1 2 0 0],O,2
2034.png,[1 1 0 0 2 1 2 0 2],X,1
2035.png,[1 1 0 0 2 1 2 2 0],X,1
2036.png,[1 1 0 0 2 2 0 0 1],O,0
2037.png,[1 1 0 0 2 2 0 1 0],O,0
2038.png,[1 1 0 0 2 2 0 1 2],X,1
2039.png,[1 1 0 0 2 2 0 2 1],X,1
2040.png,[1 1 0 0 2 2 0 2 2],O,0
2041.png,[1 1 0 0 2 2 1 0 0],O,2
2042.png,[1 1 0 0 2 2 1 0 2],X,1
2043.png,[1 1 0 0 2 2 1 2 0],X,1
2044.png,[1 1 0 0 2 2 2 0 1],X,1
2045.png,[1 1 0 0 2 2 2 0 2],O,1
2046.png,[1 1 0 0 2 2 2 1 0],X,1
2047.png,[1 1 0 0 2 2 2 2 0],O,1
2048.png,[1 1 0 0 2 2 2 2 2],X,1
2049.png,[1 1 0 1 0 0 2 0 1],X,1
2050.png,[1 1 0 1 0 0 2 0 2],O,0
2051.png,[1 1 0 1 0 0 2 2 2],X,1
2052.png,[1 1 0 1 0 1 2 0 0],X,1
2053.png,[1 1 0 1 0 2 2 0 0],O,0
2054.png,[1 1 0 1 0 2 2 0 2],X,1
2055.png,[1 1 0 1 0 2 2 2 0],X,1
2056.png,[1 1 0 1 1 0 0 0 2],X,1
2057.png,[1 1 0 1 2 0 0 0 1],X,1
2058.png,[1 1 0 1 2 0 0 0 2],O,1
2059.png,[1 1 0 1 2 0 0 2 2],X,1
2060.png,[1 1 0 1 2 0 2 0 2],X,1
2061.png,[1 1 0 1 2 2 0 0 2],X,1
2062.png,[1 1 0 1 2 2 0 2 0],X,1
2063.png,[1 1 0 1 2 2 2 0 0],X,1
2064.png,[1 1 0 2 0 0 1 0 1],X,1
2065.png,[1 1 0 2 0 0 1 0 2],O,0
2066.png,[1 1 0 2 0 0 1 2 2],X,1
2067.png,[1 1 0 2 0 0 2 0 1],O,1
2068.png,[1 1 0 2 0 0 2 1 2],X,1
2069.png,[1 1 0 2 0 0 2 2 1],X,1
2070.png,[1 1 0 2 0 0 2 2 2],O,1
2071.png,[1 1 0 2 0 1 1 0 0],X,2
2072.png,[1 1 0 2 0 1 2 0 0],O,2
2073.png,[1 1 0 2 0 1 2 0 2],X,1
2074.png,[1 1 0 2 0 1 2 2 0],X,1
2075.png,[1 1 0 2 0 2 1 0 0],O,0
2076.png,[1 1 0 2 0 2 1 0 2],X,2
2077.png,[1 1 0 2 0 2 1 2 0],X,1
2078.png,[1 1 0 2 0 2 2 0 1],X,1
2079.png,[1 1 0 2 0 2 2 0 2],O,2
2080.png,[1 1 0 2 0 2 2 1 0],X,1
2081.png,[1 1 0 2 0 2 2 2 0],O,1
2082.png,[1 1 0 2 0 2 2 2 2],X,1
2083.png,[1 1 0 2 1 0 0 0 2],O,0
2084.png,[1 1 0 2 1 0 0 2 2],X,1
2085.png,[1 1 0 2 1 0 2 0 2],X,1
2086.png,[1 1 0 2 1 2 0 0 2],X,1
2087.png,[1 1 0 2 1 2 0 2 0],X,1
2088.png,[1 1 0 2 1 2 2 0 0],X,1
2089.png,[1 1 0 2 2 0 0 0 1],O,0
2090.png,[1 1 0 2 2 0 0 1 2],X,1
2091.png,[1 1 0 2 2 0 0 2 1],X,1
2092.png,[1 1 0 2 2 0 0 2 2],O,1
2093.png,[1 1 0 2 2 0 1 0 2],X,1
2094.png,[1 1 0 2 2 0 2 0 1],X,1
2095.png,[1 1 0 2 2 0 2 0 2],O,1
2096.png,[1 1 0 2 2 0 2 2 2],X,1
2097.png,[1 1 0 2 2 1 0 0 2],X,1
2098.png,[1 1 0 2 2 1 0 2 0],X,1
2099.png,[1 1 0 2 2 1 2 0 0],X,1
2100.png,[1 1 0 2 2 2 0 0 1],X,1
2101.png,[1 1 0 2 2 2 0 0 2],O,1
2102.png,[1 1 0 2 2 2 0 1 0],X,1
2103.png,[1 1 0 2 2 2 0 2 0],O,1
2104.png,[1 1 0 2 2 2 0 2 2],X,1
2105.png,[1 1 0 2 2 2 1 0 0],X,1
2106.png,[1 1 0 2 2 2 2 0 0],O,1
2107.png,[1 1 0 2 2 2 2 0 2],X,1
2108.png,[1 1 0 2 2 2 2 2 0],X,1
2109.png,[1 1 2 0 0 1 0 0 1],X,1
2110.png,[1 1 2 0 0 1 0 0 2],O,0
2111.png,[1 1 2 0 0 1 0 1 0],X,1
2112.png,[1 1 2 0 0 1 0 2 0],O,0
2113.png,[1 1 2 0 0 1 0 2 2],X,1
2114.png,[1 1 2 0 0 1 1 0 0],X,2
2115.png,[1 1 2 0 0 1 2 0 0],O,0
2116.png,[1 1 2 0 0 1 2 0 2],X,2
2117.png,[1 1 2 0 0 1 2 2 0],X,2
2118.png,[1 1 2 0 0 2 0 0 1],O,0
2119.png,[1 1 2 0 0 2 0 1 0],O,0
2120.png,[1 1 2 0 0 2 0 1 2],X,1
2121.png,[1 1 2 0 0 2 0 2 1],X,1
2122.png,[1 1 2 0 0 2 0 2 2],O,0
2123.png,[1 1 2 0 0 2 1 0 0],O,0
2124.png,[1 1 2 0 0 2 1 0 2],X,1
2125.png,[1 1 2 0 0 2 1 2 0],X,1
2126.png,[1 1 2 0 0 2 2 0 1],X,1
2127.png,[1 1 2 0 0 2 2 0 2],O,0
2128.png,[1 1 2 0 0 2 2 1 0],X,1
2129.png,[1 1 2 0 0 2 2 2 0],O,0
2130.png,[1 1 2 0 0 2 2 2 2],X,1
2131.png,[1 1 2 0 1 0 0 0 2],O,0
2132.png,[1 1 2 0 1 0 0 2 0],O,0
2133.png,[1 1 2 0 1 0 0 2 2],X,0
2134.png,[1 1 2 0 1 0 1 0 0],X,1
2135.png,[1 1 2 0 1 0 2 0 0],O,0
2136.png,[1 1 2 0 1 0 2 0 2],X,0
2137.png,[1 1 2 0 1 0 2 2 0],X,1
2138.png,[1 1 2 0 1 2 0 0 2],X,1
2139.png,[1 1 2 0 1 2 0 2 0],X,1
2140.png,[1 1 2 0 1 2 2 0 0],X,1
2141.png,[1 1 2 0 2 0 0 0 1],O,0
2142.png,[1 1 2 0 2 0 0 1 0],O,0
2143.png,[1 1 2 0 2 0 0 1 2],X,1
2144.png,[1 1 2 0 2 0 0 2 1],X,1
2145.png,[1 1 2 0 2 0 0 2 2],O,0
2146.png,[1 1 2 0 2 0 1 0 0],O,0
2147.png,[1 1 2 0 2 0 1 0 2],X,1
2148.png,[1 1 2 0 2 0 1 2 0],X,1
2149.png,[1 1 2 0 2 0 2 0 1],X,1
2150.png,[1 1 2 0 2 0 2 0 2],O,0
2151.png,[1 1 2 0 2 0 2 1 0],X,1
2152.png,[1 1 2 0 2 0 2 2 0],O,0
2153.png,[1 1 2 0 2 0 2 2 2],X,1
2154.png,[1 1 2 0 2 1 0 0 2],X,1
2155.png,[1 1 2 0 2 1 0 2 0],X,1
2156.png,[1 1 2 0 2 1 2 0 0],X,1
2157.png,[1 1 2 0 2 2 0 0 1],X,0
2158.png,[1 1 2 0 2 2 0 0 2],O,0
2159.png,[1 1 2 0 2 2 0 1 0],X,0
2160.png,[1 1 2 0 2 2 0 2 0],O,0
2161.png,[1 1 2 0 2 2 0 2 2],X,0
2162.png,[1 1 2 0 2 2 1 0 0],X,2
2163.png,[1 1 2 0 2 2 2 0 0],O,0
2164.png,[1 1 2 0 2 2 2 0 2],X,1
2165.png,[1 1 2 0 2 2 2 2 0],X,1
2166.png,[1 1 2 1 0 0 0 0 1],X,1
2167.png,[1 1 2 1 0 0 0 0 2],O,0
2168.png,[1 1 2 1 0 0 0 1 0],X,1
2169.png,[1 1 2 1 0 0 0 2 0],O,0
2170.png,[1 1 2 1 0 0 0 2 2],X,1
2171.png,[1 1 2 1 0 0 2 0 0],O,0
2172.png,[1 1 2 1 0 0 2 0 2],X,0
2173.png,[1 1 2 1 0 0 2 2 0],X,1
2174.png,[1 1 2 1 0 2 0 0 2],X,1
2175.png,[1 1 2 1 0 2 0 2 0],X,1
2176.png,[1 1 2 1 0 2 2 0 0],X,1
2177.png,[1 1 2 1 2 0 0 0 2],X,1
2178.png,[1 1 2 1 2 0 0 2 0],X,1
2179.png,[1 1 2 1 2 0 2 0 0],X,1
2180.png,[1 1 2 2 0 0 0 0 1],O,0
2181.png,[1 1 2 2 0 0 0 1 0],O,0
2182.png,[1 1 2 2 0 0 0 1 2],X,1
2183.png,[1 1 2 2 0 0 0 2 1],X,1
2184.png,[1 1 2 2 0 0 0 2 2],O,0
2185.png,[1 1 2 2 0 0 1 0 0],O,0
2186.png,[1 1 2 2 0 0 1 0 2],X,1
2187.png,[1 1 2 2 0 0 1 2 0],X,1
2188.png,[1 1 2 2 0 0 2 0 1],X,1
2189.png,[1 1 2 2 0 0 2 0 2],O,0
2190.png,[1 1 2 2 0 0 2 1 0],X,1
2191.png,[1 1 2 2 0 0 2 2 0],O,0
2192.png,[1 1 2 2 0 0 2 2 2],X,1
2193.png,[1 1 2 2 0 1 0 0 2],X,1
2194.png,[1 1 2 2 0 1 0 2 0],X,1
2195.png,[1 1 2 2 0 1 2 0 0],X,1
2196.png,[1 1 2 2 0 2 0 0 1],X,1
2197.png,[1 1 2 2 0 2 0 0 2],O,0
2198.png,[1 1 2 2 0 2 0 1 0],X,1
2199.png,[1 1 2 2 0 2 0 2 0],O,0
2200.png,[1 1 2 2 0 2 0 2 2],X,1
2201.png,[1 1 2 2 0 2 1 0 0],X,0
2202.png,[1 1 2 2 0 2 2 0 0],O,0
2203.png,[1 1 2 2 0 2 2 0 2],X,2
2204.png,[1 1 2 2 0 2 2 2 0],X,1
2205.png,[1 1 2 2 1 0 0 0 2],X,1
2206.png,[1 1 2 2 1 0 0 2 0],X,1
2207.png,[1 1 2 2 1 0 2 0 0],X,1
2208.png,[1 1 2 2 2 0 0 0 1],X,0
2209.png,[1 1 2 2 2 0 0 0 2],O,0
2210.png,[1 1 2 2 2 0 0 1 0],X,1
2211.png,[1 1 2 2 2 0 0 2 0],O,0
2212.png,[1 1 2 2 2 0 0 2 2],X,1
2213.png,[1 1 2 2 2 0 1 0 0],X,1
2214.png,[1 1 2 2 2 0 2 0 0],O,0
2215.png,[1 1 2 2 2 0 2 0 2],X,1
2216.png,[1 1 2 2 2 0 2 2 0],X,1
2217.png,[1 1 2 2 2 2 0 0 2],X,1
2218.png,[1 1 2 2 2 2 0 2 0],X,1
2219.png,[1 1 2 2 2 2 2 0 0],X,1
2220.png,[1 2 0 0 0 1 1 0 1],X,1
2221.png,[1 2 0 0 0 1 1 0 2],O,2
2222.png,[1 2 0 0 0 1 1 1 0],X,2
2223.png,[1 2 0 0 0 1 1 2 0],O,2
2224.png,[1 2 0 0 0 1 1 2 2],X,2
2225.png,[1 2 0 0 0 1 2 0 1],O,1
2226.png,[1 2 0 0 0 1 2 1 0],O,2
2227.png,[1 2 0 0 0 1 2 1 2],X,1
2228.png,[1 2 0 0 0 1 2 2 1],X,1
2229.png,[1 2 0 0 0 1 2 2 2],O,2
2230.png,[1 2 0 0 0 2 1 0 1],O,1
2231.png,[1 2 0 0 0 2 1 1 0],O,2
2232.png,[1 2 0 0 0 2 1 1 2],X,1
2233.png,[1 2 0 0 0 2 1 2 1],X,1
2234.png,[1 2 0 0 0 2 1 2 2],O,2
2235.png,[1 2 0 0 0 2 2 1 1],X,1
2236.png,[1 2 0 0 0 2 2 1 2],O,1
2237.png,[1 2 0 0 0 2 2 2 1],O,1
2238.png,[1 2 0 0 1 0 0 1 2],O,0
2239.png,[1 2 0 0 1 0 1 0 2],O,0
2240.png,[1 2 0 0 1 0 1 2 2],X,1
2241.png,[1 2 0 0 1 0 2 1 2],X,1
2242.png,[1 2 0 0 1 0 2 2 2],O,0
2243.png,[1 2 0 0 1 1 0 0 2],O,0
2244.png,[1 2 0 0 1 1 0 1 0],X,2
2245.png,[1 2 0 0 1 1 0 2 0],O,2
2246.png,[1 2 0 0 1 1 0 2 2],X,2
2247.png,[1 2 0 0 1 1 1 0 0],X,2
2248.png,[1 2 0 0 1 1 2 0 0],O,2
2249.png,[1 2 0 0 1 1 2 0 2],X,2
2250.png,[1 2 0 0 1 1 2 2 0],X,2
2251.png,[1 2 0 0 1 2 0 1 0],O,0
2252.png,[1 2 0 0 1 2 0 1 2],X,0
2253.png,[1 2 0 0 1 2 0 2 2],O,0
2254.png,[1 2 0 0 1 2 1 0 0],O,2
2255.png,[1 2 0 0 1 2 1 0 2],X,2
2256.png,[1 2 0 0 1 2 1 2 0],X,1
2257.png,[1 2 0 0 1 2 2 0 2],O,0
2258.png,[1 2 0 0 1 2 2 1 0],X,1
2259.png,[1 2 0 0 1 2 2 2 0],O,2
2260.png,[1 2 0 0 1 2 2 2 2],X,2
2261.png,[1 2 0 0 2 0 0 1 1],O,0
2262.png,[1 2 0 0 2 0 1 0 1],O,0
2263.png,[1 2 0 0 2 0 1 1 2],X,1
2264.png,[1 2 0 0 2 0 1 2 1],X,1
2265.png,[1 2 0 0 2 0 1 2 2],O,1
2266.png,[1 2 0 0 2 0 2 1 1],X,1
2267.png,[1 2 0 0 2 0 2 1 2],O,1
2268.png,[1 2 0 0 2 0 2 2 1],O,0
2269.png,[1 2 0 0 2 1 0 0 1],O,0
2270.png,[1 2 0 0 2 1 0 1 0],O,2
2271.png,[1 2 0 0 2 1 0 1 2],X,1
2272.png,[1 2 0 0 2 1 0 2 1],X,1
2273.png,[1 2 0 0 2 1 0 2 2],O,2
2274.png,[1 2 0 0 2 1 1 0 0],O,2
2275.png,[1 2 0 0 2 1 1 0 2],X,2
2276.png,[1 2 0 0 2 1 1 2 0],X,2
2277.png,[1 2 0 0 2 1 2 0 1],X,1
2278.png,[1 2 0 0 2 1 2 0 2],O,2
2279.png,[1 2 0 0 2 1 2 1 0],X,2
2280.png,[1 2 0 0 2 1 2 2 0],O,2
2281.png,[1 2 0 0 2 1 2 2 2],X,2
2282.png,[1 2 0 0 2 2 0 1 1],X,1
2283.png,[1 2 0 0 2 2 0 1 2],O,0
2284.png,[1 2 0 0 2 2 0 2 1],O,0
2285.png,[1 2 0 0 2 2 1 0 1],X,1
2286.png,[1 2 0 0 2 2 1 0 2],O,2
2287.png,[1 2 0 0 2 2 1 1 0],X,1
2288.png,[1 2 0 0 2 2 1 2 0],O,2
2289.png,[1 2 0 0 2 2 1 2 2],X,1
2290.png,[1 2 0 0 2 2 2 0 1],O,0
2291.png,[1 2 0 0 2 2 2 1 0],O,2
2292.png,[1 2 0 0 2 2 2 1 2],X,1
2293.png,[1 2 0 0 2 2 2 2 1],X,1
2294.png,[1 2 0 0 2 2 2 2 2],O,2
2295.png,[1 2 0 1 0 0 2 0 1],O,0
2296.png,[1 2 0 1 0 0 2 1 2],X,1
2297.png,[1 2 0 1 0 0 2 2 1],X,1
2298.png,[1 2 0 1 0 0 2 2 2],O,0
2299.png,[1 2 0 1 0 1 2 0 0],O,0
2300.png,[1 2 0 1 0 1 2 0 2],X,1
2301.png,[1 2 0 1 0 1 2 2 0],X,1
2302.png,[1 2 0 1 0 2 2 0 1],X,1
2303.png,[1 2 0 1 0 2 2 0 2],O,0
2304.png,[1 2 0 1 0 2 2 1 0],X,1
2305.png,[1 2 0 1 0 2 2 2 0],O,0
2306.png,[1 2 0 1 0 2 2 2 2],X,1
2307.png,[1 2 0 1 1 0 0 0 2],O,0
2308.png,[1 2 0 1 1 0 0 2 2],X,1
2309.png,[1 2 0 1 1 0 2 0 2],X,1
2310.png,[1 2 0 1 1 2 0 0 2],X,1
2311.png,[1 2 0 1 1 2 0 2 0],X,1
2312.png,[1 2 0 1 1 2 2 0 0],X,1
2313.png,[1 2 0 1 2 0 0 0 1],O,0
2314.png,[1 2 0 1 2 0 0 1 2],X,1
2315.png,[1 2 0 1 2 0 0 2 1],X,1
2316.png,[1 2 0 1 2 0 0 2 2],O,1
2317.png,[1 2 0 1 2 0 2 0 1],X,0
2318.png,[1 2 0 1 2 0 2 0 2],O,0
2319.png,[1 2 0 1 2 0 2 2 2],X,1
2320.png,[1 2 0 1 2 1 0 0 2],X,1
2321.png,[1 2 0 1 2 1 0 2 0],X,1
2322.png,[1 2 0 1 2 1 2 0 0],X,1
2323.png,[1 2 0 1 2 2 0 0 1],X,1
2324.png,[1 2 0 1 2 2 0 0 2],O,1
2325.png,[1 2 0 1 2 2 0 1 0],X,1
2326.png,[1 2 0 1 2 2 0 2 0],O,1
2327.png,[1 2 0 1 2 2 0 2 2],X,1
2328.png,[1 2 0 1 2 2 2 0 0],O,0
2329.png,[1 2 0 1 2 2 2 0 2],X,1
2330.png,[1 2 0 1 2 2 2 2 0],X,1
2331.png,[1 2 0 2 0 0 1 0 1],O,0
2332.png,[1 2 0 2 0 0 1 1 2],X,1
2333.png,[1 2 0 2 0 0 1 2 1],X,1
2334.png,[1 2 0 2 0 0 1 2 2],O,0
2335.png,[1 2 0 2 0 0 2 1 1],X,1
2336.png,[1 2 0 2 0 0 2 1 2],O,1
2337.png,[1 2 0 2 0 0 2 2 1],O,1
2338.png,[1 2 0 2 0 1 1 0 0],O,0
2339.png,[1 2 0 2 0 1 1 0 2],X,1
2340.png,[1 2 0 2 0 1 1 2 0],X,2
2341.png,[1 2 0 2 0 1 2 0 1],X,1
2342.png,[1 2 0 2 0 1 2 0 2],O,1
2343.png,[1 2 0 2 0 1 2 1 0],X,1
2344.png,[1 2 0 2 0 1 2 2 0],O,2
2345.png,[1 2 0 2 0 1 2 2 2],X,1
2346.png,[1 2 0 2 0 2 1 0 1],X,1
2347.png,[1 2 0 2 0 2 1 0 2],O,0
2348.png,[1 2 0 2 0 2 1 1 0],X,1
2349.png,[1 2 0 2 0 2 1 2 0],O,0
2350.png,[1 2 0 2 0 2 1 2 2],X,2
2351.png,[1 2 0 2 0 2 2 0 1],O,1
2352.png,[1 2 0 2 0 2 2 1 0],O,1
2353.png,[1 2 0 2 0 2 2 1 2],X,1
2354.png,[1 2 0 2 0 2 2 2 1],X,1
2355.png,[1 2 0 2 0 2 2 2 2],O,2
2356.png,[1 2 0 2 1 0 0 1 2],X,1
2357.png,[1 2 0 2 1 0 0 2 2],O,0
2358.png,[1 2 0 2 1 0 1 0 2],X,1
2359.png,[1 2 0 2 1 0 2 0 2],O,0
2360.png,[1 2 0 2 1 0 2 2 2],X,1
2361.png,[1 2 0 2 1 1 0 0 2],X,1
2362.png,[1 2 0 2 1 1 0 2 0],X,1
2363.png,[1 2 0 2 1 1 2 0 0],X,1
2364.png,[1 2 0 2 1 2 0 0 2],O,0
2365.png,[1 2 0 2 1 2 0 1 0],X,1
2366.png,[1 2 0 2 1 2 0 2 0],O,1
2367.png,[1 2 0 2 1 2 0 2 2],X,1
2368.png,[1 2 0 2 1 2 1 0 0],X,1
2369.png,[1 2 0 2 1 2 2 0 0],O,1
2370.png,[1 2 0 2 1 2 2 0 2],X,1
2371.png,[1 2 0 2 1 2 2 2 0],X,1
2372.png,[1 2 0 2 2 0 0 1 1],X,1
2373.png,[1 2 0 2 2 0 0 1 2],O,1
2374.png,[1 2 0 2 2 0 0 2 1],O,0
2375.png,[1 2 0 2 2 0 1 0 1],X,0
2376.png,[1 2 0 2 2 0 1 0 2],O,0
2377.png,[1 2 0 2 2 0 1 2 2],X,1
2378.png,[1 2 0 2 2 0 2 0 1],O,0
2379.png,[1 2 0 2 2 0 2 1 2],X,1
2380.png,[1 2 0 2 2 0 2 2 1],X,1
2381.png,[1 2 0 2 2 0 2 2 2],O,1
2382.png,[1 2 0 2 2 1 0 0 1],X,1
2383.png,[1 2 0 2 2 1 0 0 2],O,1
2384.png,[1 2 0 2 2 1 0 1 0],X,1
2385.png,[1 2 0 2 2 1 0 2 0],O,1
2386.png,[1 2 0 2 2 1 0 2 2],X,1
2387.png,[1 2 0 2 2 1 1 0 0],X,2
2388.png,[1 2 0 2 2 1 2 0 0],O,2
2389.png,[1 2 0 2 2 1 2 0 2],X,1
2390.png,[1 2 0 2 2 1 2 2 0],X,1
2391.png,[1 2 0 2 2 2 0 0 1],O,0
2392.png,[1 2 0 2 2 2 0 1 0],O,1
2393.png,[1 2 0 2 2 2 0 1 2],X,1
2394.png,[1 2 0 2 2 2 0 2 1],X,1
2395.png,[1 2 0 2 2 2 0 2 2],O,1
2396.png,[1 2 0 2 2 2 1 0 0],O,0
2397.png,[1 2 0 2 2 2 1 0 2],X,2
2398.png,[1 2 0 2 2 2 1 2 0],X,1
2399.png,[1 2 0 2 2 2 2 0 1],X,1
2400.png,[1 2 0 2 2 2 2 0 2],O,2
2401.png,[1 2 0 2 2 2 2 1 0],X,1
2402.png,[1 2 0 2 2 2 2 2 0],O,1
2403.png,[1 2 0 2 2 2 2 2 2],X,1
2404.png,[1 2 1 0 0 1 0 0 2],O,0
2405.png,[1 2 1 0 0 1 0 1 0],X,2
2406.png,[1 2 1 0 0 1 0 2 0],O,0
2407.png,[1 2 1 0 0 1 0 2 2],X,0
2408.png,[1 2 1 0 0 1 1 0 0],X,1
2409.png,[1 2 1 0 0 1 2 0 0],O,0
2410.png,[1 2 1 0 0 1 2 0 2],X,1
2411.png,[1 2 1 0 0 1 2 2 0],X,2
2412.png,[1 2 1 0 0 2 0 0 1],O,0
2413.png,[1 2 1 0 0 2 0 1 0],O,0
2414.png,[1 2 1 0 0 2 0 1 2],X,1
2415.png,[1 2 1 0 0 2 0 2 1],X,1
2416.png,[1 2 1 0 0 2 0 2 2],O,0
2417.png,[1 2 1 0 0 2 1 0 0],O,0
2418.png,[1 2 1 0 0 2 1 0 2],X,1
2419.png,[1 2 1 0 0 2 1 2 0],X,1
2420.png,[1 2 1 0 0 2 2 0 1],X,1
2421.png,[1 2 1 0 0 2 2 0 2],O,0
2422.png,[1 2 1 0 0 2 2 1 0],X,1
2423.png,[1 2 1 0 0 2 2 2 0],O,0
2424.png,[1 2 1 0 0 2 2 2 2],X,1
2425.png,[1 2 1 0 1 0 0 0 2],O,0
2426.png,[1 2 1 0 1 0 0 1 0],X,2
2427.png,[1 2 1 0 1 0 0 2 0],O,0
2428.png,[1 2 1 0 1 0 0 2 2],X,0
2429.png,[1 2 1 0 1 0 2 0 0],O,0
2430.png,[1 2 1 0 1 0 2 0 2],X,0
2431.png,[1 2 1 0 1 0 2 2 0],X,0
2432.png,[1 2 1 0 1 2 0 0 2],X,1
2433.png,[1 2 1 0 1 2 0 2 0],X,1
2434.png,[1 2 1 0 1 2 2 0 0],X,1
2435.png,[1 2 1 0 2 0 0 0 1],O,0
2436.png,[1 2 1 0 2 0 0 1 0],O,0
2437.png,[1 2 1 0 2 0 0 1 2],X,1
2438.png,[1 2 1 0 2 0 0 2 1],X,1
2439.png,[1 2 1 0 2 0 0 2 2],O,0
2440.png,[1 2 1 0 2 0 1 0 0],O,0
2441.png,[1 2 1 0 2 0 1 0 2],X,1
2442.png,[1 2 1 0 2 0 1 2 0],X,1
2443.png,[1 2 1 0 2 0 2 0 1],X,1
2444.png,[1 2 1 0 2 0 2 0 2],O,0
2445.png,[1 2 1 0 2 0 2 1 0],X,1
2446.png,[1 2 1 0 2 0 2 2 0],O,0
2447.png,[1 2 1 0 2 0 2 2 2],X,1
2448.png,[1 2 1 0 2 1 0 0 2],X,1
2449.png,[1 2 1 0 2 1 0 2 0],X,1
2450.png,[1 2 1 0 2 1 2 0 0],X,1
2451.png,[1 2 1 0 2 2 0 0 1],X,0
2452.png,[1 2 1 0 2 2 0 0 2],O,0
2453.png,[1 2 1 0 2 2 0 1 0],X,2
2454.png,[1 2 1 0 2 2 0 2 0],O,0
2455.png,[1 2 1 0 2 2 0 2 2],X,0
2456.png,[1 2 1 0 2 2 1 0 0],X,0
2457.png,[1 2 1 0 2 2 2 0 0],O,0
2458.png,[1 2 1 0 2 2 2 0 2],X,0
2459.png,[1 2 1 0 2 2 2 2 0],X,2
2460.png,[1 2 1 1 0 0 0 0 1],X,1
2461.png,[1 2 1 1 0 0 0 0 2],O,0
2462.png,[1 2 1 1 0 0 0 1 0],X,2
2463.png,[1 2 1 1 0 0 0 2 0],O,0
2464.png,[1 2 1 1 0 0 0 2 2],X,2
2465.png,[1 2 1 1 0 0 2 0 0],O,0
2466.png,[1 2 1 1 0 0 2 0 2],X,1
2467.png,[1 2 1 1 0 0 2 2 0],X,0
2468.png,[1 2 1 1 0 2 0 0 2],X,1
2469.png,[1 2 1 1 0 2 0 2 0],X,1
2470.png,[1 2 1 1 0 2 2 0 0],X,1
2471.png,[1 2 1 1 2 0 0 0 2],X,1
2472.png,[1 2 1 1 2 0 0 2 0],X,1
2473.png,[1 2 1 1 2 0 2 0 0],X,1
2474.png,[1 2 1 2 0 0 0 0 1],O,0
2475.png,[1 2 1 2 0 0 0 1 0],O,0
2476.png,[1 2 1 2 0 0 0 1 2],X,1
2477.png,[1 2 1 2 0 0 0 2 1],X,1
2478.png,[1 2 1 2 0 0 0 2 2],O,0
2479.png,[1 2 1 2 0 0 1 0 0],O,0
2480.png,[1 2 1 2 0 0 1 0 2],X,1
2481.png,[1 2 1 2 0 0 1 2 0],X,1
2482.png,[1 2 1 2 0 0 2 0 1],X,1
2483.png,[1 2 1 2 0 0 2 0 2],O,0
2484.png,[1 2 1 2 0 0 2 1 0],X,1
2485.png,[1 2 1 2 0 0 2 2 0],O,0
2486.png,[1 2 1 2 0 0 2 2 2],X,1
2487.png,[1 2 1 2 0 1 0 0 2],X,1
2488.png,[1 2 1 2 0 1 0 2 0],X,1
2489.png,[1 2 1 2 0 1 2 0 0],X,1
2490.png,[1 2 1 2 0 2 0 0 1],X,1
2491.png,[1 2 1 2 0 2 0 0 2],O,0
2492.png,[1 2 1 2 0 2 0 1 0],X,2
2493.png,[1 2 1 2 0 2 0 2 0],O,0
2494.png,[1 2 1 2 0 2 0 2 2],X,2
2495.png,[1 2 1 2 0 2 1 0 0],X,1
2496.png,[1 2 1 2 0 2 2 0 0],O,0
2497.png,[1 2 1 2 0 2 2 0 2],X,1
2498.png,[1 2 1 2 0 2 2 2 0],X,2
2499.png,[1 2 1 2 1 0 0 0 2],X,1
2500.png,[1 2 1 2 1 0 0 2 0],X,1
2501.png,[1 2 1 2 1 0 2 0 0],X,1
2502.png,[1 2 1 2 2 0 0 0 1],X,0
2503.png,[1 2 1 2 2 0 0 0 2],O,0
2504.png,[1 2 1 2 2 0 0 1 0],X,2
2505.png,[1 2 1 2 2 0 0 2 0],O,0
2506.png,[1 2 1 2 2 0 0 2 2],X,2
2507.png,[1 2 1 2 2 0 1 0 0],X,0
2508.png,[1 2 1 2 2 0 2 0 0],O,0
2509.png,[1 2 1 2 2 0 2 0 2],X,0
2510.png,[1 2 1 2 2 0 2 2 0],X,0
2511.png,[1 2 1 2 2 2 0 0 2],X,1
2512.png,[1 2 1 2 2 2 0 2 0],X,1
2513.png,[1 2 1 2 2 2 2 0 0],X,1
2514.png,[1 2 2 0 0 1 0 0 1],O,0
2515.png,[1 2 2 0 0 1 0 1 0],O,2
2516.png,[1 2 2 0 0 1 0 1 2],X,1
2517.png,[1 2 2 0 0 1 0 2 1],X,1
2518.png,[1 2 2 0 0 1 0 2 2],O,0
2519.png,[1 2 2 0 0 1 1 0 0],O,2
2520.png,[1 2 2 0 0 1 1 0 2],X,1
2521.png,[1 2 2 0 0 1 1 2 0],X,2
2522.png,[1 2 2 0 0 1 2 0 1],X,1
2523.png,[1 2 2 0 0 1 2 0 2],O,2
2524.png,[1 2 2 0 0 1 2 1 0],X,2
2525.png,[1 2 2 0 0 1 2 2 0],O,2
2526.png,[1 2 2 0 0 1 2 2 2],X,2
2527.png,[1 2 2 0 0 2 0 1 1],X,1
2528.png,[1 2 2 0 0 2 0 1 2],O,1
2529.png,[1 2 2 0 0 2 0 2 1],O,1
